,x1,x2,resp,correct
0,0.25,0.19,0.0,1
1,0.47,0.36,0.0,1
2,0.25,0.42,1.0,1
3,0.69,0.58,0.0,1
4,0.3,0.64,1.0,1
5,0.75,0.14,0.0,1
6,0.92,0.64,1.0,0
7,0.69,0.8,1.0,1
8,0.14,0.14,0.0,0
9,0.14,0.58,1.0,1
10,0.58,0.64,1.0,1
11,0.8,0.08,0.0,1
12,0.75,0.19,0.0,1
13,0.14,0.25,0.0,0
14,0.58,0.86,1.0,1
15,0.8,0.25,0.0,1
16,0.36,0.75,1.0,1
17,0.86,0.64,0.0,1
18,0.14,0.75,1.0,1
19,0.58,0.14,0.0,1
20,0.75,0.75,1.0,1
21,0.25,0.14,0.0,1
22,0.64,0.14,0.0,1
23,0.42,0.3,0.0,1
24,0.69,0.42,0.0,1
25,0.08,0.25,0.0,0
26,0.36,0.58,0.0,0
27,0.3,0.58,0.0,0
28,0.47,0.64,1.0,1
29,0.19,0.53,0.0,0
30,0.53,0.47,0.0,1
31,0.92,0.53,0.0,1
