,x1,x2,resp,correct
0,0.42,0.08,0.0,1
1,0.86,0.42,1.0,1
2,0.58,0.25,0.0,1
3,0.64,0.19,1.0,0
4,0.64,0.58,1.0,1
5,0.08,0.47,0.0,1
6,0.92,0.86,1.0,1
7,0.19,0.8,1.0,0
8,0.64,0.53,1.0,1
9,0.53,0.19,0.0,1
10,0.86,0.36,1.0,1
11,0.19,0.69,1.0,0
12,0.25,0.3,0.0,1
13,0.42,0.53,1.0,0
14,0.86,0.75,1.0,1
15,0.25,0.92,1.0,1
16,0.8,0.64,1.0,1
17,0.92,0.75,1.0,1
18,0.47,0.58,1.0,1
19,0.36,0.25,0.0,1
20,0.25,0.64,0.0,1
21,0.58,0.75,1.0,1
22,0.25,0.58,0.0,1
23,0.3,0.42,0.0,1
24,0.42,0.69,1.0,1
25,0.86,0.58,1.0,1
26,0.19,0.19,0.0,1
27,0.53,0.25,0.0,1
28,0.8,0.36,1.0,1
29,0.92,0.08,0.0,0
30,0.08,0.14,0.0,1
31,0.42,0.36,0.0,1
