,x1,x2,resp,correct
0,0.92,0.3,0.0,0
1,0.3,0.75,1.0,0
2,0.64,0.08,0.0,0
3,0.64,0.25,1.0,1
4,0.14,0.3,1.0,0
5,0.19,0.64,0.0,1
6,0.47,0.69,0.0,1
7,0.47,0.8,0.0,1
8,0.92,0.69,1.0,1
9,0.25,0.47,0.0,1
10,0.64,0.86,1.0,1
11,0.92,0.14,0.0,0
12,0.08,0.69,0.0,1
13,0.08,0.86,0.0,1
14,0.25,0.8,0.0,1
15,0.42,0.92,1.0,0
16,0.25,0.25,1.0,0
17,0.3,0.14,1.0,0
18,0.53,0.75,1.0,1
19,0.08,0.08,1.0,0
20,0.75,0.53,0.0,0
21,0.8,0.58,0.0,0
22,0.75,0.08,1.0,1
23,0.58,0.8,1.0,1
24,0.64,0.69,0.0,0
25,0.47,0.25,0.0,1
26,0.47,0.14,1.0,0
27,0.36,0.14,1.0,0
28,0.86,0.25,1.0,1
29,0.58,0.36,1.0,1
30,0.64,0.75,1.0,1
31,0.75,0.36,1.0,1
