,x1,x2,resp,correct
0,0.8,0.42,0.0,1
1,0.53,0.36,1.0,0
2,0.86,0.8,1.0,0
3,0.86,0.3,0.0,1
4,0.58,0.19,1.0,0
5,0.64,0.36,1.0,0
6,0.47,0.19,1.0,1
7,0.69,0.86,0.0,1
8,0.25,0.86,0.0,0
9,0.64,0.3,0.0,1
10,0.25,0.08,1.0,1
11,0.36,0.08,1.0,1
12,0.53,0.53,1.0,0
13,0.42,0.25,1.0,1
14,0.42,0.86,0.0,0
15,0.8,0.86,0.0,1
16,0.86,0.92,0.0,1
17,0.69,0.3,0.0,1
18,0.36,0.8,0.0,0
19,0.25,0.53,1.0,1
20,0.3,0.08,1.0,1
21,0.42,0.58,1.0,1
22,0.08,0.53,1.0,1
23,0.08,0.42,1.0,1
24,0.47,0.42,1.0,1
25,0.3,0.19,1.0,1
26,0.53,0.58,0.0,1
27,0.69,0.75,0.0,1
28,0.08,0.8,0.0,0
29,0.36,0.69,1.0,1
30,0.69,0.36,0.0,1
31,0.75,0.92,0.0,1
