,x1,x2,resp,correct
0,0.47,0.86,1.0,1
1,0.92,0.42,0.0,1
2,0.86,0.14,0.0,1
3,0.25,0.75,0.0,0
4,0.75,0.42,0.0,1
5,0.58,0.08,0.0,1
6,0.42,0.64,1.0,1
7,0.47,0.47,0.0,0
8,0.36,0.36,1.0,1
9,0.36,0.86,1.0,1
10,0.86,0.69,0.0,1
11,0.75,0.47,0.0,1
12,0.36,0.19,1.0,0
13,0.69,0.64,0.0,1
14,0.19,0.58,0.0,0
15,0.14,0.64,0.0,0
16,0.14,0.42,0.0,0
17,0.75,0.8,0.0,0
18,0.69,0.92,1.0,1
19,0.3,0.25,1.0,0
20,0.36,0.42,1.0,1
21,0.64,0.42,0.0,1
22,0.19,0.3,0.0,0
23,0.92,0.92,1.0,1
24,0.69,0.47,0.0,1
25,0.64,0.8,0.0,0
26,0.14,0.36,0.0,0
27,0.47,0.53,1.0,1
28,0.53,0.14,0.0,1
29,0.86,0.86,1.0,1
30,0.25,0.69,0.0,0
31,0.86,0.53,0.0,1
