,x1,x2,resp,correct
0,0.53,0.92,0.0,0
1,0.64,0.92,0.0,0
2,0.14,0.53,1.0,1
3,0.14,0.92,1.0,1
4,0.3,0.36,0.0,0
5,0.8,0.53,0.0,1
6,0.08,0.75,1.0,1
7,0.86,0.08,0.0,1
8,0.47,0.3,0.0,1
9,0.69,0.19,0.0,1
10,0.36,0.92,0.0,0
11,0.8,0.19,0.0,1
12,0.42,0.47,0.0,0
13,0.69,0.69,0.0,0
14,0.53,0.42,0.0,1
15,0.19,0.14,1.0,0
16,0.3,0.47,0.0,0
17,0.14,0.69,1.0,1
18,0.92,0.36,0.0,1
19,0.8,0.75,0.0,1
20,0.86,0.47,0.0,1
21,0.42,0.19,0.0,1
22,0.8,0.3,0.0,1
23,0.75,0.58,0.0,1
24,0.47,0.08,0.0,1
25,0.14,0.8,1.0,1
26,0.19,0.25,0.0,0
27,0.36,0.64,0.0,0
28,0.69,0.25,0.0,1
29,0.53,0.86,0.0,0
30,0.58,0.69,0.0,0
31,0.14,0.86,1.0,1
