,x1,x2,resp,correct
0,0.3,0.14,0.0,1
1,0.64,0.86,1.0,1
2,0.75,0.08,1.0,0
3,0.64,0.69,1.0,1
4,0.8,0.58,0.0,1
5,0.47,0.14,0.0,1
6,0.75,0.36,1.0,0
7,0.64,0.08,1.0,0
8,0.42,0.92,0.0,0
9,0.92,0.14,1.0,0
10,0.53,0.75,1.0,1
11,0.08,0.86,0.0,0
12,0.47,0.25,0.0,1
13,0.3,0.75,1.0,1
14,0.75,0.53,1.0,0
15,0.92,0.69,0.0,1
16,0.08,0.69,0.0,0
17,0.25,0.25,1.0,1
18,0.58,0.36,1.0,0
19,0.92,0.3,0.0,1
20,0.14,0.3,0.0,0
21,0.47,0.69,0.0,0
22,0.64,0.75,1.0,1
23,0.25,0.8,1.0,1
24,0.36,0.14,1.0,0
25,0.86,0.25,0.0,1
26,0.25,0.47,1.0,1
27,0.58,0.8,1.0,1
28,0.19,0.64,0.0,0
29,0.08,0.08,0.0,0
30,0.64,0.25,1.0,0
31,0.47,0.8,0.0,0
