,x1,x2,resp,correct
0,0.796,0.54,0.0,1
1,0.449,0.154,0.0,1
2,0.98,0.651,0.0,1
3,0.425,0.715,0.0,1
4,0.924,0.996,0.0,1
5,0.859,0.847,0.0,1
6,0.826,0.097,1.0,0
7,0.597,0.591,0.0,1
8,0.086,0.841,1.0,1
9,0.985,0.206,0.0,1
10,0.087,0.098,1.0,1
11,0.273,0.08,1.0,1
12,0.397,0.948,1.0,1
13,0.204,0.138,1.0,1
14,0.063,0.291,1.0,1
15,0.348,0.855,0.0,0
16,0.812,0.334,0.0,1
17,0.262,0.608,1.0,1
18,0.457,0.43,0.0,1
19,0.139,0.46,1.0,1
20,0.995,0.486,0.0,1
21,0.705,0.736,0.0,1
22,0.228,0.934,1.0,1
23,0.328,0.296,0.0,0
24,0.561,0.331,0.0,1
25,0.693,0.458,0.0,1
26,0.567,0.798,0.0,1
27,0.703,0.973,0.0,1
28,0.133,0.668,1.0,1
29,0.048,0.58,1.0,1
30,0.732,0.204,0.0,1
31,0.607,0.078,1.0,0
