,x1,x2,resp,correct
0,0.733,0.688,1.0,1
1,0.663,0.971,1.0,1
2,0.905,0.193,1.0,0
3,0.059,0.609,0.0,1
4,0.176,0.428,1.0,0
5,0.195,0.73,1.0,0
6,0.681,0.482,1.0,1
7,0.531,0.538,1.0,0
8,0.614,0.029,0.0,1
9,0.324,0.074,0.0,1
10,0.974,0.469,1.0,1
11,0.322,0.587,1.0,0
12,0.405,0.927,0.0,0
13,0.54,0.348,1.0,0
14,0.43,0.386,1.0,0
15,0.845,0.281,0.0,0
16,0.986,0.955,1.0,1
17,0.903,0.74,1.0,1
18,0.033,0.096,1.0,0
19,0.147,0.986,1.0,1
20,0.607,0.844,1.0,1
21,0.786,0.569,1.0,1
22,0.825,0.074,1.0,0
23,0.076,0.846,1.0,0
24,0.097,0.276,1.0,0
25,0.277,0.783,0.0,1
26,0.42,0.175,1.0,0
27,0.798,0.792,1.0,1
28,0.179,0.211,1.0,0
29,0.417,0.713,1.0,1
30,0.346,0.35,1.0,0
31,0.68,0.195,0.0,1
