,x1,x2,resp,correct
0,0.519,0.015,0.0,1
1,0.776,0.517,1.0,1
2,0.315,0.551,0.0,1
3,0.816,0.773,1.0,1
4,0.088,0.306,0.0,1
5,0.052,0.009,0.0,1
6,0.134,0.399,0.0,1
7,0.419,0.478,0.0,1
8,0.066,0.571,0.0,1
9,0.516,0.315,0.0,1
10,0.774,0.273,0.0,1
11,0.866,0.066,0.0,1
12,0.262,0.344,0.0,1
13,0.91,0.39,0.0,0
14,0.431,0.177,0.0,1
15,0.643,0.169,0.0,1
16,0.321,0.871,0.0,0
17,0.393,0.948,0.0,0
18,0.208,0.207,0.0,1
19,0.933,0.93,1.0,1
20,0.54,0.863,1.0,1
21,0.296,0.017,0.0,1
22,0.209,0.732,0.0,1
23,0.062,0.816,0.0,1
24,0.676,0.993,1.0,1
25,0.66,0.399,0.0,1
26,0.985,0.172,0.0,0
27,0.614,0.52,0.0,0
28,0.168,0.908,0.0,1
29,0.485,0.685,0.0,0
30,0.698,0.657,0.0,0
31,0.95,0.704,1.0,1
