,x1,x2,resp,correct
0,0.867,0.54,0.0,1
1,0.073,0.529,1.0,1
2,0.573,0.313,1.0,1
3,0.69,0.187,0.0,1
4,0.485,0.392,1.0,1
5,0.331,0.557,1.0,1
6,0.073,0.051,1.0,1
7,0.044,0.309,1.0,1
8,0.076,0.808,1.0,1
9,0.974,0.932,0.0,1
10,0.325,0.336,1.0,1
11,0.968,0.721,0.0,1
12,0.179,0.216,1.0,1
13,0.838,0.852,0.0,1
14,0.698,0.706,0.0,1
15,0.838,0.324,0.0,1
16,0.54,0.808,1.0,1
17,0.444,0.966,1.0,1
18,0.614,0.544,0.0,1
19,0.302,0.867,1.0,1
20,0.689,0.953,0.0,1
21,0.444,0.222,1.0,1
22,0.156,0.447,1.0,1
23,0.179,0.919,1.0,1
24,0.915,0.486,0.0,1
25,0.224,0.728,0.0,0
26,0.982,0.158,0.0,1
27,0.52,0.016,1.0,1
28,0.644,0.415,0.0,1
29,0.84,0.062,0.0,1
30,0.452,0.713,1.0,1
31,0.329,0.003,1.0,1
