,x1,x2,resp,correct
0,0.697,0.181,1.0,1
1,0.938,0.715,0.0,1
2,0.611,0.843,0.0,1
3,0.929,0.905,0.0,1
4,0.567,0.341,1.0,1
5,0.148,0.19,1.0,1
6,0.996,0.393,0.0,1
7,0.013,0.277,1.0,1
8,0.317,0.784,1.0,1
9,0.582,0.005,1.0,1
10,0.482,0.704,0.0,1
11,0.181,0.721,1.0,1
12,0.656,0.728,0.0,1
13,0.521,0.559,1.0,1
14,0.08,0.011,1.0,1
15,0.784,0.296,1.0,1
16,0.859,0.096,1.0,1
17,0.469,0.452,1.0,1
18,0.336,0.553,1.0,1
19,0.184,0.408,1.0,1
20,0.27,0.302,1.0,1
21,0.327,0.096,1.0,1
22,0.773,0.526,0.0,1
23,0.466,0.995,0.0,1
24,0.682,0.481,1.0,0
25,0.206,0.986,0.0,1
26,0.686,0.988,0.0,1
27,0.032,0.6,1.0,1
28,0.924,0.228,1.0,0
29,0.472,0.208,1.0,1
30,0.864,0.791,0.0,1
31,0.089,0.862,1.0,1
