,x1,x2,resp,correct
0,0.975,0.025,0.0,1
1,0.647,0.536,0.0,1
2,0.066,0.43,1.0,1
3,0.973,0.518,1.0,0
4,0.327,0.193,0.0,1
5,0.573,0.906,1.0,1
6,0.189,0.796,0.0,0
7,0.179,0.081,0.0,0
8,0.695,0.785,1.0,1
9,0.418,0.796,0.0,0
10,0.402,0.048,1.0,0
11,0.399,0.286,0.0,1
12,0.278,0.955,0.0,0
13,0.849,0.409,0.0,1
14,0.162,0.314,1.0,1
15,0.982,0.296,0.0,1
16,0.053,0.221,0.0,0
17,0.81,0.989,0.0,0
18,0.856,0.166,0.0,1
19,0.912,0.819,0.0,0
20,0.538,0.479,0.0,0
21,0.654,0.001,1.0,0
22,0.418,0.587,0.0,0
23,0.34,0.405,1.0,1
24,0.086,0.723,1.0,1
25,0.583,0.148,0.0,1
26,0.804,0.695,0.0,1
27,0.279,0.671,1.0,1
28,0.681,0.264,0.0,1
29,0.209,0.593,0.0,0
30,0.539,0.681,0.0,0
31,0.069,0.988,1.0,1
