,x1,x2,resp,correct
0,0.181,0.079,1.0,1
1,0.982,0.353,1.0,0
2,0.73,0.307,1.0,0
3,0.992,0.85,0.0,1
4,0.57,0.927,1.0,1
5,0.294,0.142,1.0,0
6,0.707,0.87,1.0,1
7,0.095,0.66,1.0,1
8,0.693,0.07,1.0,0
9,0.422,0.001,1.0,0
10,0.911,0.565,0.0,1
11,0.13,0.551,1.0,1
12,0.293,0.711,1.0,1
13,0.548,0.664,0.0,0
14,0.97,0.073,1.0,0
15,0.864,0.458,1.0,0
16,0.297,0.459,1.0,1
17,0.15,0.338,0.0,0
18,0.03,0.135,1.0,1
19,0.854,0.911,1.0,1
20,0.469,0.869,1.0,1
21,0.397,0.572,1.0,1
22,0.609,0.483,0.0,1
23,0.349,0.915,1.0,1
24,0.782,0.65,1.0,0
25,0.811,0.133,1.0,0
26,0.158,0.861,0.0,0
27,0.404,0.309,1.0,1
28,0.68,0.581,1.0,1
29,0.031,0.995,1.0,1
30,0.004,0.387,1.0,1
31,0.583,0.199,1.0,0
