,x1,x2,resp,correct
0,0.447,0.419,0.0,1
1,0.212,0.967,0.0,0
2,0.943,0.944,1.0,1
3,0.172,0.413,0.0,1
4,0.647,0.404,0.0,1
5,0.085,0.1,1.0,0
6,0.559,0.528,0.0,1
7,0.807,0.34,0.0,0
8,0.858,0.529,0.0,0
9,0.866,0.794,0.0,0
10,0.262,0.554,0.0,1
11,0.213,0.204,1.0,0
12,0.335,0.285,0.0,1
13,0.659,0.13,0.0,1
14,0.552,0.803,0.0,0
15,0.928,0.446,0.0,0
16,0.556,0.06,0.0,1
17,0.013,0.535,0.0,1
18,0.164,0.683,0.0,1
19,0.658,0.685,1.0,1
20,0.414,0.931,0.0,0
21,0.312,0.84,0.0,0
22,0.093,0.848,0.0,1
23,0.735,0.964,0.0,0
24,0.342,0.038,0.0,1
25,0.422,0.711,0.0,0
26,0.901,0.73,0.0,0
27,0.034,0.309,0.0,1
28,0.548,0.273,0.0,1
29,0.451,0.178,0.0,1
30,0.926,0.131,0.0,1
31,0.836,0.085,0.0,1
