,x1,x2,resp,correct
0,0.302,0.173,0.0,1
1,0.16,0.539,1.0,1
2,0.41,0.277,0.0,1
3,0.275,0.649,0.0,0
4,0.405,0.073,1.0,0
5,0.014,0.175,1.0,1
6,0.139,0.097,1.0,0
7,0.449,0.816,0.0,0
8,0.93,0.521,0.0,1
9,0.997,0.321,0.0,1
10,0.353,0.455,0.0,1
11,0.823,0.689,0.0,1
12,0.694,0.068,1.0,0
13,0.903,0.823,0.0,1
14,0.536,0.484,0.0,1
15,0.865,0.14,0.0,1
16,0.579,0.189,0.0,1
17,0.516,0.924,0.0,0
18,0.68,0.859,0.0,0
19,0.682,0.565,0.0,1
20,0.969,0.002,1.0,0
21,0.062,0.408,1.0,1
22,0.836,0.953,0.0,0
23,0.444,0.526,0.0,1
24,0.052,0.929,1.0,1
25,0.812,0.473,0.0,1
26,0.602,0.681,0.0,1
27,0.195,0.34,0.0,0
28,0.197,0.862,0.0,0
29,0.065,0.651,1.0,1
30,0.708,0.295,0.0,1
31,0.322,0.909,0.0,0
