,x1,x2,resp,correct
0,0.477,0.44,1.0,0
1,0.703,0.701,0.0,1
2,0.327,0.557,1.0,1
3,0.598,0.825,1.0,0
4,0.042,0.018,1.0,1
5,0.057,0.339,1.0,1
6,0.696,0.457,0.0,1
7,0.947,0.697,0.0,1
8,0.353,0.838,0.0,1
9,0.192,0.139,0.0,0
10,0.657,0.944,0.0,1
11,0.96,0.388,0.0,1
12,0.29,0.302,0.0,0
13,0.446,0.217,0.0,0
14,0.857,0.273,0.0,1
15,0.206,0.74,0.0,1
16,0.944,0.166,0.0,1
17,0.603,0.284,0.0,0
18,0.792,0.867,0.0,1
19,0.037,0.576,1.0,1
20,0.262,0.06,1.0,1
21,0.075,0.831,1.0,0
22,0.206,0.925,1.0,0
23,0.787,0.55,0.0,1
24,0.222,0.408,1.0,1
25,0.554,0.594,1.0,0
26,0.84,0.038,0.0,0
27,0.429,0.902,1.0,0
28,0.387,0.708,1.0,0
29,0.557,0.068,1.0,1
30,0.989,0.952,0.0,1
31,0.655,0.165,0.0,0
