,x1,x2,resp,correct
0,0.043,0.837,1.0,1
1,0.058,0.298,1.0,1
2,0.573,0.022,0.0,1
3,0.388,0.397,0.0,0
4,0.012,0.028,0.0,0
5,0.434,0.691,1.0,0
6,0.794,0.529,0.0,1
7,0.679,0.182,0.0,1
8,0.823,0.026,1.0,0
9,0.426,0.136,0.0,1
10,0.422,0.939,1.0,0
11,0.137,0.967,1.0,1
12,0.718,0.46,0.0,1
13,0.918,0.187,0.0,1
14,0.596,0.3,0.0,1
15,0.332,0.046,1.0,1
16,0.908,0.477,0.0,1
17,0.644,0.715,1.0,0
18,0.147,0.484,1.0,1
19,0.351,0.849,1.0,1
20,0.529,0.853,0.0,1
21,0.678,0.994,1.0,0
22,0.096,0.609,1.0,1
23,0.191,0.224,0.0,0
24,0.851,0.865,1.0,0
25,0.312,0.575,1.0,1
26,0.268,0.324,1.0,1
27,0.99,0.659,0.0,1
28,0.913,0.927,1.0,0
29,0.534,0.537,1.0,0
30,0.172,0.726,1.0,1
31,0.851,0.333,0.0,1
