,x1,x2,resp,correct
0,0.086,0.029,1.0,1
1,0.094,0.517,1.0,1
2,0.597,0.84,0.0,1
3,0.729,0.135,1.0,1
4,0.178,0.178,1.0,1
5,0.78,0.069,1.0,1
6,0.542,0.043,1.0,1
7,0.451,0.455,1.0,1
8,0.404,0.935,0.0,1
9,0.457,0.174,1.0,1
10,0.737,0.962,0.0,1
11,0.668,0.678,0.0,1
12,0.938,0.658,0.0,1
13,0.545,0.54,0.0,0
14,0.87,0.534,0.0,1
15,0.793,0.275,0.0,0
16,0.428,0.689,0.0,1
17,0.201,0.45,1.0,1
18,0.357,0.786,1.0,0
19,0.956,0.213,0.0,1
20,0.859,0.773,0.0,1
21,0.946,0.47,0.0,1
22,0.929,0.964,0.0,1
23,0.302,0.558,1.0,1
24,0.165,0.648,1.0,1
25,0.26,0.328,1.0,1
26,0.014,0.782,1.0,1
27,0.329,0.073,1.0,1
28,0.132,0.933,1.0,1
29,0.543,0.278,1.0,1
30,0.029,0.329,1.0,1
31,0.725,0.405,1.0,0
