,x1,x2,resp,correct
0,0.532,0.46,0.0,1
1,0.824,0.445,1.0,1
2,0.285,0.65,0.0,1
3,0.712,0.331,1.0,1
4,0.002,0.14,0.0,1
5,0.26,0.161,1.0,0
6,0.841,0.221,1.0,1
7,0.977,0.028,1.0,1
8,0.904,0.569,1.0,1
9,0.211,0.344,0.0,1
10,0.841,0.963,0.0,1
11,0.725,0.555,1.0,1
12,0.395,0.6,0.0,1
13,0.942,0.355,1.0,1
14,0.173,0.778,0.0,1
15,0.474,0.838,0.0,1
16,0.159,0.049,1.0,1
17,0.091,0.953,0.0,1
18,0.198,0.567,0.0,1
19,0.077,0.456,0.0,1
20,0.869,0.692,0.0,0
21,0.531,0.731,0.0,1
22,0.466,0.036,1.0,1
23,0.587,0.973,0.0,1
24,0.682,0.855,0.0,1
25,0.56,0.179,1.0,1
26,0.301,0.919,0.0,1
27,0.461,0.332,1.0,1
28,0.704,0.037,1.0,1
29,0.95,0.851,0.0,1
30,0.085,0.647,1.0,0
31,0.271,0.409,0.0,1
