,x1,x2,resp,correct
0,0.328,0.45,1.0,1
1,0.527,0.144,1.0,1
2,0.4,0.861,0.0,1
3,0.068,0.972,0.0,1
4,0.679,0.292,1.0,1
5,0.139,0.352,1.0,1
6,0.09,0.19,1.0,1
7,0.705,0.813,0.0,1
8,0.275,0.928,0.0,1
9,0.795,0.221,1.0,1
10,0.805,0.903,0.0,1
11,0.55,0.41,1.0,1
12,0.794,0.701,0.0,1
13,0.087,0.663,0.0,1
14,0.737,0.02,1.0,1
15,0.132,0.539,1.0,1
16,0.321,0.171,1.0,1
17,0.466,0.06,1.0,1
18,0.842,0.448,1.0,1
19,0.687,0.558,1.0,1
20,0.587,0.979,0.0,1
21,0.152,0.001,1.0,1
22,0.56,0.652,0.0,1
23,0.435,0.285,1.0,1
24,0.951,0.547,1.0,1
25,0.081,0.39,1.0,1
26,0.215,0.818,0.0,1
27,0.961,0.05,1.0,1
28,0.922,0.347,1.0,1
29,0.431,0.574,1.0,1
30,0.954,0.783,0.0,1
31,0.34,0.732,0.0,1
