,x1,x2,resp,correct
0,0.819,0.864,1.0,1
1,0.355,0.57,1.0,0
2,0.431,0.466,1.0,0
3,0.549,0.076,0.0,1
4,0.687,0.919,1.0,1
5,0.979,0.462,1.0,0
6,0.696,0.661,1.0,1
7,0.846,0.297,0.0,1
8,0.027,0.604,1.0,1
9,0.517,0.335,0.0,1
10,0.182,0.161,0.0,1
11,0.782,0.03,1.0,0
12,0.593,0.538,1.0,0
13,0.319,0.35,1.0,0
14,0.033,0.858,1.0,1
15,0.464,0.67,1.0,1
16,0.225,0.436,1.0,0
17,0.3,0.821,1.0,1
18,0.95,0.738,1.0,1
19,0.992,0.216,0.0,1
20,0.191,0.947,1.0,1
21,0.812,0.532,1.0,0
22,0.964,0.984,1.0,1
23,0.453,0.931,1.0,1
24,0.7,0.178,0.0,1
25,0.282,0.032,0.0,1
26,0.677,0.425,1.0,0
27,0.452,0.194,0.0,1
28,0.046,0.016,0.0,1
29,0.206,0.71,1.0,1
30,0.038,0.272,1.0,0
31,0.608,0.858,1.0,1
