,x1,x2,resp,correct
0,0.284,0.792,0.0,0
1,0.778,0.014,1.0,0
2,0.42,0.429,1.0,0
3,0.953,0.427,1.0,0
4,0.703,0.917,0.0,0
5,0.016,0.062,0.0,1
6,0.783,0.33,1.0,0
7,0.299,0.092,1.0,0
8,0.479,0.172,1.0,0
9,0.693,0.455,1.0,0
10,0.027,0.787,0.0,0
11,0.4,0.682,0.0,0
12,0.953,0.661,1.0,1
13,0.7,0.178,1.0,0
14,0.013,0.597,0.0,1
15,0.308,0.555,0.0,1
16,0.13,0.436,0.0,1
17,0.209,0.695,0.0,0
18,0.982,0.171,1.0,0
19,0.583,0.017,1.0,0
20,0.143,0.168,1.0,0
21,0.563,0.772,0.0,0
22,0.437,0.947,0.0,0
23,0.088,0.268,0.0,1
24,0.74,0.699,1.0,1
25,0.776,0.815,1.0,1
26,0.81,0.602,1.0,1
27,0.352,0.266,1.0,0
28,0.924,0.998,1.0,1
29,0.599,0.593,1.0,0
30,0.552,0.289,1.0,0
31,0.222,0.949,0.0,0
