,x1,x2,resp,correct
0,0.693,0.053,1.0,1
1,0.583,0.944,0.0,1
2,0.667,0.304,1.0,1
3,0.081,0.721,0.0,1
4,0.22,0.308,1.0,1
5,0.448,0.591,1.0,0
6,0.843,0.389,1.0,1
7,0.001,0.192,0.0,1
8,0.145,0.074,1.0,1
9,0.462,0.843,0.0,1
10,0.817,0.911,1.0,1
11,0.185,0.553,0.0,1
12,0.544,0.457,1.0,1
13,0.96,0.594,1.0,1
14,0.138,0.854,0.0,1
15,0.66,0.577,1.0,1
16,0.329,0.2,1.0,1
17,0.067,0.996,0.0,1
18,0.033,0.46,0.0,1
19,0.276,0.471,0.0,1
20,0.606,0.689,1.0,1
21,0.397,0.354,1.0,1
22,0.781,0.189,1.0,1
23,0.608,0.208,1.0,1
24,0.29,0.963,0.0,1
25,0.418,0.037,1.0,1
26,0.972,0.061,1.0,1
27,0.971,0.814,1.0,1
28,0.968,0.335,1.0,1
29,0.793,0.715,1.0,1
30,0.687,0.796,1.0,0
31,0.318,0.695,0.0,1
