,x1,x2,resp,correct
0,0.081,0.071,0.0,1
1,0.289,0.803,1.0,0
2,0.483,0.481,0.0,1
3,0.991,0.914,1.0,1
4,0.68,0.98,1.0,1
5,0.28,0.263,0.0,1
6,0.973,0.666,1.0,1
7,0.795,0.842,1.0,1
8,0.789,0.03,0.0,1
9,0.543,0.292,0.0,1
10,0.472,0.155,0.0,1
11,0.815,0.357,0.0,0
12,0.411,0.686,1.0,0
13,0.948,0.209,1.0,1
14,0.163,0.715,0.0,1
15,0.741,0.211,0.0,1
16,0.279,0.001,1.0,0
17,0.007,0.317,0.0,1
18,0.467,0.926,1.0,1
19,0.928,0.473,1.0,1
20,0.134,0.449,0.0,1
21,0.348,0.531,0.0,1
22,0.605,0.789,1.0,1
23,0.035,0.87,0.0,1
24,0.57,0.555,1.0,1
25,0.705,0.681,1.0,1
26,0.159,0.197,0.0,1
27,0.696,0.408,0.0,1
28,0.835,0.52,1.0,1
29,0.096,0.601,1.0,0
30,0.165,0.997,0.0,0
31,0.558,0.098,0.0,1
