,x1,x2,resp,correct
0,0.961,0.901,0.0,1
1,0.299,0.038,1.0,1
2,0.857,0.556,0.0,1
3,0.538,0.833,0.0,1
4,0.007,0.035,1.0,1
5,0.394,0.392,0.0,0
6,0.996,0.44,1.0,0
7,0.453,0.188,1.0,1
8,0.695,0.451,0.0,1
9,0.208,0.175,1.0,1
10,0.309,0.258,1.0,1
11,0.075,0.565,0.0,1
12,0.981,0.717,0.0,1
13,0.039,0.846,0.0,1
14,0.807,0.313,1.0,1
15,0.65,0.197,1.0,1
16,0.298,0.857,0.0,1
17,0.579,0.064,1.0,1
18,0.683,0.951,0.0,1
19,0.779,0.812,0.0,1
20,0.601,0.264,1.0,1
21,0.168,0.733,0.0,1
22,0.032,0.259,0.0,0
23,0.152,0.991,0.0,1
24,0.449,0.726,0.0,1
25,0.846,0.034,1.0,1
26,0.183,0.428,0.0,1
27,0.267,0.564,0.0,1
28,0.655,0.721,0.0,1
29,0.425,0.993,0.0,1
30,0.601,0.568,0.0,1
31,0.986,0.215,1.0,1
