,x1,x2,resp,correct
0,0.926,0.318,0.0,1
1,0.163,0.31,0.0,0
2,0.269,0.481,1.0,1
3,0.587,0.684,0.0,1
4,0.518,0.175,1.0,0
5,0.207,0.811,0.0,0
6,0.011,0.95,0.0,0
7,0.973,0.559,0.0,1
8,0.671,0.002,1.0,0
9,0.336,0.912,1.0,1
10,0.849,0.97,0.0,0
11,0.44,0.017,1.0,0
12,0.044,0.692,1.0,1
13,0.832,0.703,0.0,1
14,0.582,0.448,0.0,1
15,0.736,0.824,0.0,1
16,0.028,0.399,0.0,0
17,0.782,0.174,0.0,1
18,0.322,0.657,0.0,0
19,0.259,0.223,0.0,1
20,0.388,0.82,1.0,1
21,0.474,0.583,0.0,0
22,0.173,0.098,0.0,1
23,0.843,0.481,0.0,1
24,0.463,0.274,0.0,1
25,0.735,0.346,0.0,1
26,0.68,0.569,0.0,1
27,0.588,0.945,1.0,1
28,0.029,0.134,0.0,1
29,0.971,0.082,1.0,0
30,0.184,0.519,0.0,0
31,0.942,0.854,1.0,0
