,x1,x2,resp,correct
0,0.06,0.261,0.0,1
1,0.436,0.442,1.0,1
2,0.826,0.596,1.0,1
3,0.518,0.023,0.0,1
4,0.718,0.159,0.0,1
5,0.533,0.537,1.0,1
6,0.149,0.733,1.0,1
7,0.8,0.345,0.0,1
8,0.166,0.136,0.0,1
9,0.74,0.977,1.0,1
10,0.96,0.444,1.0,1
11,0.07,0.852,1.0,1
12,0.053,0.583,1.0,1
13,0.998,0.713,1.0,1
14,0.328,0.827,1.0,1
15,0.338,0.295,0.0,1
16,0.519,0.801,1.0,1
17,0.816,0.87,1.0,1
18,0.454,0.189,0.0,1
19,0.87,0.037,0.0,1
20,0.564,0.274,0.0,1
21,0.163,0.996,1.0,1
22,0.47,0.688,1.0,1
23,0.994,0.179,0.0,1
24,0.912,0.987,1.0,1
25,0.348,0.024,0.0,1
26,0.652,0.397,0.0,1
27,0.484,0.944,1.0,1
28,0.002,0.012,0.0,1
29,0.198,0.405,1.0,1
30,0.322,0.588,1.0,1
31,0.7,0.717,1.0,1
