,x1,x2,resp,correct
0,0.517,0.664,0.0,0
1,0.395,0.779,1.0,1
2,0.965,0.312,0.0,1
3,0.564,0.39,0.0,1
4,0.973,0.08,0.0,1
5,0.704,0.595,0.0,1
6,0.306,0.694,1.0,1
7,0.32,0.413,1.0,0
8,0.014,0.922,1.0,1
9,0.302,0.197,0.0,1
10,0.18,0.821,1.0,1
11,0.588,0.909,1.0,1
12,0.219,0.514,0.0,0
13,0.053,0.725,1.0,1
14,0.083,0.222,0.0,0
15,0.198,0.328,0.0,0
16,0.707,0.091,0.0,1
17,0.393,0.353,0.0,1
18,0.842,0.419,0.0,1
19,0.972,0.55,0.0,1
20,0.395,0.016,0.0,1
21,0.85,0.19,0.0,1
22,0.006,0.394,1.0,1
23,0.135,0.07,0.0,1
24,0.83,0.712,0.0,1
25,0.696,0.791,1.0,0
26,0.965,0.847,0.0,1
27,0.579,0.214,0.0,1
28,0.864,0.91,1.0,0
29,0.675,0.261,0.0,1
30,0.445,0.595,0.0,0
31,0.308,0.93,1.0,1
