,x1,x2,resp,correct
0,0.048,0.933,0.0,1
1,0.793,0.901,0.0,1
2,0.441,0.05,1.0,1
3,0.216,0.801,0.0,1
4,0.932,0.611,0.0,1
5,0.585,0.484,1.0,1
6,0.46,0.777,0.0,1
7,0.089,0.183,1.0,1
8,0.944,0.092,1.0,1
9,0.699,0.071,1.0,1
10,0.129,0.295,1.0,1
11,0.915,0.778,0.0,1
12,0.036,0.653,0.0,1
13,0.346,0.956,0.0,1
14,0.544,0.909,0.0,1
15,0.699,0.778,0.0,1
16,0.838,0.705,0.0,1
17,0.61,0.707,0.0,1
18,0.92,0.265,1.0,1
19,0.015,0.421,1.0,1
20,0.451,0.609,0.0,1
21,0.148,0.538,1.0,1
22,0.698,0.267,1.0,1
23,0.84,0.475,1.0,1
24,0.561,0.178,1.0,1
25,0.199,0.037,1.0,1
26,0.432,0.347,1.0,1
27,0.355,0.166,1.0,1
28,0.643,0.521,1.0,1
29,0.274,0.719,0.0,1
30,0.319,0.483,1.0,1
31,0.851,0.137,1.0,1
