,x1,x2,resp,correct
0,0.03,0.135,1.0,1
1,0.97,0.073,1.0,0
2,0.911,0.565,0.0,1
3,0.397,0.572,1.0,1
4,0.982,0.353,0.0,1
5,0.68,0.581,0.0,0
6,0.095,0.66,1.0,1
7,0.609,0.483,0.0,1
8,0.469,0.869,1.0,1
9,0.031,0.995,1.0,1
10,0.404,0.309,0.0,0
11,0.13,0.551,1.0,1
12,0.707,0.87,1.0,1
13,0.864,0.458,0.0,1
14,0.349,0.915,1.0,1
15,0.854,0.911,1.0,1
16,0.57,0.927,1.0,1
17,0.294,0.142,0.0,1
18,0.583,0.199,0.0,1
19,0.782,0.65,1.0,0
20,0.811,0.133,1.0,0
21,0.693,0.07,1.0,0
22,0.158,0.861,1.0,1
23,0.297,0.459,1.0,1
24,0.422,0.001,1.0,0
25,0.73,0.307,0.0,1
26,0.15,0.338,1.0,1
27,0.992,0.85,1.0,0
28,0.548,0.664,1.0,1
29,0.181,0.079,0.0,0
30,0.004,0.387,1.0,1
31,0.293,0.711,1.0,1
