,x1,x2,resp,correct
0,0.338,0.216,0.0,1
1,0.407,0.313,0.0,1
2,0.317,0.983,1.0,1
3,0.292,0.443,0.0,0
4,0.088,0.154,1.0,0
5,0.906,0.319,0.0,1
6,0.814,0.943,1.0,1
7,0.573,0.483,1.0,0
8,0.528,0.714,1.0,1
9,0.737,0.836,1.0,0
10,0.271,0.705,1.0,1
11,0.59,0.912,1.0,1
12,0.724,0.563,0.0,1
13,0.606,0.188,0.0,1
14,0.137,0.815,1.0,1
15,0.788,0.412,1.0,0
16,0.679,0.268,0.0,1
17,0.082,0.391,1.0,1
18,0.664,0.081,0.0,1
19,0.187,0.61,1.0,1
20,0.201,0.072,0.0,1
21,0.042,0.943,1.0,1
22,0.169,0.299,1.0,1
23,0.949,0.592,1.0,0
24,0.958,0.095,0.0,1
25,0.02,0.684,1.0,1
26,0.434,0.517,0.0,1
27,0.785,0.741,1.0,0
28,0.814,0.166,0.0,1
29,0.94,0.85,1.0,0
30,0.475,0.091,0.0,1
31,0.425,0.784,1.0,1
