,x1,x2,resp,correct
0,0.798,0.909,0.0,0
1,0.733,0.352,0.0,0
2,0.399,0.279,0.0,1
3,0.401,0.817,0.0,1
4,0.716,0.604,0.0,0
5,0.408,0.537,1.0,0
6,0.199,0.515,1.0,0
7,0.827,0.656,0.0,0
8,0.016,0.904,0.0,1
9,0.338,0.65,0.0,1
10,0.911,0.525,0.0,0
11,0.97,0.012,1.0,1
12,0.167,0.013,0.0,1
13,0.319,0.964,0.0,1
14,0.812,0.448,1.0,1
15,0.785,0.193,1.0,1
16,0.903,0.326,0.0,0
17,0.146,0.27,1.0,0
18,0.685,0.866,0.0,0
19,0.033,0.427,1.0,0
20,0.719,0.073,0.0,0
21,0.003,0.205,1.0,0
22,0.312,0.166,1.0,0
23,0.051,0.688,0.0,1
24,0.601,0.153,0.0,0
25,0.163,0.781,0.0,1
26,0.286,0.469,0.0,1
27,0.953,0.793,0.0,0
28,0.596,0.441,1.0,0
29,0.559,0.946,0.0,1
30,0.453,0.002,1.0,0
31,0.519,0.712,0.0,1
