,x1,x2,resp,correct
0,0.843,0.184,1.0,0
1,0.947,0.038,1.0,0
2,0.722,0.293,0.0,1
3,0.309,0.644,1.0,1
4,0.308,0.182,0.0,1
5,0.543,0.466,0.0,0
6,0.062,0.677,1.0,1
7,0.04,0.442,1.0,1
8,0.815,0.915,1.0,1
9,0.042,0.903,1.0,1
10,0.742,0.609,0.0,1
11,0.345,0.475,1.0,1
12,0.993,0.584,0.0,1
13,0.338,0.942,1.0,1
14,0.602,0.162,1.0,0
15,0.215,0.021,0.0,1
16,0.449,0.8,1.0,1
17,0.408,0.35,0.0,0
18,0.788,0.442,0.0,1
19,0.66,0.784,1.0,1
20,0.553,0.692,1.0,1
21,0.406,0.05,1.0,0
22,0.548,0.938,1.0,1
23,0.714,0.029,1.0,0
24,0.074,0.15,1.0,1
25,0.135,0.538,1.0,1
26,0.944,0.842,1.0,1
27,0.415,0.549,1.0,1
28,0.975,0.34,0.0,1
29,0.213,0.302,1.0,1
30,0.176,0.84,1.0,1
31,0.845,0.7,0.0,1
