,x1,x2,resp,correct
0,0.57,0.346,1.0,1
1,0.783,0.815,0.0,1
2,0.823,0.598,0.0,1
3,0.53,0.038,1.0,1
4,0.804,0.301,1.0,1
5,0.198,0.156,1.0,1
6,0.996,0.173,1.0,1
7,0.293,0.326,1.0,1
8,0.533,0.778,0.0,1
9,0.999,0.92,0.0,1
10,0.724,0.159,1.0,1
11,0.703,0.659,0.0,1
12,0.004,0.775,0.0,1
13,0.143,0.452,0.0,1
14,0.651,0.983,0.0,1
15,0.046,0.352,1.0,1
16,0.671,0.409,0.0,1
17,0.599,0.601,0.0,1
18,0.181,0.975,0.0,1
19,0.264,0.57,0.0,1
20,0.404,0.388,1.0,1
21,0.908,0.46,0.0,1
22,0.441,0.154,1.0,1
23,0.437,0.712,0.0,1
24,0.304,0.021,1.0,1
25,0.148,0.673,0.0,1
26,0.413,0.938,0.0,1
27,0.774,0.009,1.0,1
28,0.041,0.57,0.0,1
29,0.019,0.045,1.0,1
30,0.348,0.825,0.0,1
31,0.909,0.659,0.0,1
