,x1,x2,resp,correct
0,0.093,0.269,1.0,0
1,0.97,0.961,0.0,0
2,0.772,0.009,1.0,0
3,0.807,0.289,0.0,1
4,0.806,0.582,0.0,0
5,0.984,0.65,0.0,0
6,0.601,0.346,0.0,1
7,0.461,0.903,0.0,0
8,0.706,0.989,0.0,0
9,0.142,0.694,1.0,0
10,0.599,0.066,1.0,0
11,0.144,0.981,1.0,1
12,0.564,0.563,0.0,0
13,0.163,0.435,1.0,0
14,0.61,0.831,0.0,0
15,0.218,0.163,0.0,1
16,0.436,0.166,1.0,0
17,0.689,0.222,1.0,0
18,0.829,0.833,0.0,0
19,0.423,0.397,0.0,1
20,0.06,0.028,0.0,1
21,0.31,0.352,0.0,1
22,0.064,0.777,1.0,0
23,0.964,0.2,1.0,1
24,0.282,0.044,1.0,0
25,0.033,0.539,1.0,0
26,0.409,0.664,1.0,0
27,0.357,0.61,1.0,0
28,0.687,0.71,0.0,0
29,0.98,0.463,1.0,1
30,0.317,0.833,1.0,1
31,0.646,0.409,1.0,0
