,x1,x2,resp,correct
0,0.417,0.551,0.0,1
1,0.336,0.193,0.0,1
2,0.542,0.999,1.0,0
3,0.697,0.817,1.0,1
4,0.923,0.848,1.0,1
5,0.791,0.974,1.0,1
6,0.447,0.047,1.0,0
7,0.974,0.543,1.0,1
8,0.181,0.016,0.0,1
9,0.558,0.741,0.0,1
10,0.069,0.676,0.0,1
11,0.009,0.41,0.0,1
12,0.813,0.416,1.0,1
13,0.558,0.44,0.0,1
14,0.431,0.813,0.0,1
15,0.453,0.277,0.0,1
16,0.228,0.355,0.0,1
17,0.308,0.982,0.0,1
18,0.923,0.027,1.0,1
19,0.704,0.343,1.0,1
20,0.259,0.474,0.0,1
21,0.172,0.794,0.0,1
22,0.985,0.258,1.0,1
23,0.709,0.612,1.0,1
24,0.848,0.679,1.0,1
25,0.057,0.146,0.0,1
26,0.158,0.544,0.0,1
27,0.715,0.01,1.0,1
28,0.278,0.692,0.0,1
29,0.61,0.159,1.0,1
30,0.85,0.203,1.0,1
31,0.099,0.941,0.0,1
