,x1,x2,resp,correct
0,0.472,0.409,1.0,1
1,0.349,0.527,1.0,1
2,0.156,0.722,1.0,1
3,0.683,0.668,0.0,1
4,0.071,0.523,1.0,1
5,0.947,0.401,0.0,1
6,0.43,0.223,1.0,1
7,0.272,0.019,1.0,1
8,0.933,0.902,0.0,1
9,0.662,0.472,1.0,0
10,0.04,0.833,1.0,1
11,0.352,0.323,1.0,1
12,0.91,0.677,0.0,1
13,0.204,0.463,1.0,1
14,0.854,0.547,0.0,1
15,0.518,0.541,1.0,1
16,0.605,0.812,0.0,1
17,0.717,0.998,0.0,1
18,0.954,0.21,0.0,1
19,0.283,0.792,1.0,1
20,0.049,0.092,1.0,1
21,0.078,0.328,1.0,1
22,0.588,0.276,1.0,1
23,0.176,0.912,1.0,1
24,0.471,0.741,1.0,1
25,0.143,0.2,1.0,1
26,0.838,0.856,0.0,1
27,0.737,0.174,0.0,1
28,0.397,0.989,1.0,1
29,0.548,0.062,1.0,1
30,0.791,0.27,0.0,1
31,0.798,0.025,0.0,1
