,x1,x2,resp,correct
0,0.951,0.978,0.0,1
1,0.717,0.99,1.0,0
2,0.935,0.474,0.0,1
3,0.668,0.152,0.0,0
4,0.271,0.787,1.0,0
5,0.796,0.859,1.0,0
6,0.163,0.7,1.0,1
7,0.531,0.823,1.0,0
8,0.18,0.983,1.0,0
9,0.549,0.552,1.0,0
10,0.484,0.686,1.0,0
11,0.863,0.044,0.0,1
12,0.061,0.027,1.0,1
13,0.47,0.483,1.0,0
14,0.956,0.686,0.0,1
15,0.535,0.265,1.0,1
16,0.676,0.679,1.0,0
17,0.285,0.258,1.0,1
18,0.338,0.084,1.0,1
19,0.846,0.284,0.0,1
20,0.544,0.067,1.0,1
21,0.081,0.778,1.0,1
22,0.341,0.557,1.0,0
23,0.443,0.169,1.0,1
24,0.151,0.454,1.0,1
25,0.075,0.281,1.0,1
26,0.96,0.21,0.0,1
27,0.049,0.552,1.0,1
28,0.815,0.583,0.0,1
29,0.458,0.908,1.0,0
30,0.718,0.455,0.0,1
31,0.185,0.168,1.0,1
