,x1,x2,resp,correct
0,0.194,0.208,0.0,1
1,0.061,0.351,0.0,1
2,0.007,0.836,0.0,1
3,0.47,0.658,1.0,1
4,0.603,0.323,1.0,0
5,0.352,0.591,0.0,1
6,0.351,0.013,0.0,1
7,0.137,0.434,0.0,1
8,0.6,0.015,0.0,1
9,0.965,0.973,1.0,1
10,0.787,0.289,1.0,0
11,0.066,0.514,0.0,1
12,0.652,0.428,1.0,0
13,0.901,0.39,1.0,1
14,0.44,0.185,0.0,1
15,0.597,0.835,1.0,1
16,0.695,0.662,1.0,1
17,0.067,0.006,0.0,1
18,0.409,0.423,0.0,1
19,0.809,0.867,1.0,1
20,0.547,0.602,1.0,1
21,0.454,0.952,1.0,1
22,0.18,0.688,0.0,1
23,0.313,0.818,1.0,1
24,0.301,0.281,0.0,1
25,0.918,0.219,1.0,1
26,0.66,0.182,0.0,1
27,0.796,0.599,1.0,1
28,0.141,0.953,1.0,0
29,0.782,0.011,0.0,1
30,0.7,0.92,1.0,1
31,0.961,0.712,1.0,1
