,x1,x2,resp,correct
0,0.802,0.824,1.0,1
1,0.213,0.942,1.0,1
2,0.48,0.684,1.0,1
3,0.039,0.613,1.0,1
4,0.443,0.467,1.0,1
5,0.411,0.911,1.0,1
6,0.308,0.544,1.0,1
7,0.675,0.461,1.0,1
8,0.048,0.788,1.0,1
9,0.526,0.301,0.0,1
10,0.284,0.79,1.0,1
11,0.418,0.164,0.0,1
12,0.963,0.477,1.0,1
13,0.856,0.079,0.0,1
14,0.841,0.271,0.0,1
15,0.835,0.598,1.0,1
16,0.919,0.131,0.0,1
17,0.307,0.033,0.0,1
18,0.226,0.396,0.0,1
19,0.048,0.023,0.0,1
20,0.689,0.144,0.0,1
21,0.056,0.271,0.0,1
22,0.948,0.645,1.0,1
23,0.201,0.686,1.0,1
24,0.333,0.351,0.0,1
25,0.598,0.079,0.0,1
26,0.521,0.84,1.0,1
27,0.992,0.923,1.0,1
28,0.548,0.569,1.0,1
29,0.647,0.98,1.0,1
30,0.643,0.717,1.0,1
31,0.136,0.136,0.0,1
