,x1,x2,resp,correct
0,0.664,0.14,1.0,1
1,0.219,0.965,0.0,1
2,0.075,0.86,0.0,1
3,0.974,0.963,0.0,1
4,0.93,0.227,1.0,1
5,0.806,0.32,1.0,1
6,0.137,0.138,1.0,1
7,0.844,0.533,0.0,1
8,0.676,0.708,0.0,1
9,0.066,0.04,1.0,1
10,0.612,0.334,1.0,1
11,0.406,0.147,1.0,1
12,0.666,0.485,0.0,1
13,0.778,0.016,1.0,1
14,0.463,0.389,1.0,1
15,0.156,0.47,0.0,1
16,0.978,0.705,0.0,1
17,0.857,0.852,0.0,1
18,0.592,0.597,0.0,1
19,0.574,0.066,1.0,1
20,0.4,0.658,0.0,1
21,0.332,0.08,1.0,1
22,0.291,0.801,0.0,1
23,0.331,0.553,0.0,1
24,0.972,0.463,0.0,1
25,0.672,0.907,0.0,1
26,0.055,0.553,0.0,1
27,0.093,0.318,1.0,1
28,0.157,0.691,0.0,1
29,0.315,0.282,1.0,1
30,0.454,0.961,0.0,1
31,0.614,0.862,0.0,1
