,x1,x2,resp,correct
0,0.061,0.582,1.0,0
1,0.529,0.068,0.0,1
2,0.667,0.389,1.0,1
3,0.687,0.143,0.0,1
4,0.407,0.663,0.0,0
5,0.169,0.729,1.0,1
6,0.735,0.987,1.0,1
7,0.21,0.198,1.0,0
8,0.317,0.045,0.0,1
9,0.315,0.868,1.0,1
10,0.473,0.974,0.0,0
11,0.848,0.046,0.0,1
12,0.921,0.999,1.0,1
13,0.679,0.681,1.0,1
14,0.436,0.483,1.0,1
15,0.518,0.578,1.0,1
16,0.994,0.401,0.0,0
17,0.855,0.836,1.0,1
18,0.448,0.194,0.0,1
19,0.02,0.828,1.0,0
20,0.321,0.347,1.0,0
21,0.337,0.608,1.0,1
22,0.185,0.991,1.0,1
23,0.039,0.349,0.0,1
24,0.835,0.327,1.0,1
25,0.197,0.401,0.0,1
26,0.038,0.031,0.0,1
27,0.906,0.666,1.0,1
28,0.563,0.275,0.0,1
29,0.911,0.132,0.0,0
30,0.541,0.773,1.0,1
31,0.848,0.561,1.0,1
