,x1,x2,resp,correct
0,0.8,0.154,1.0,1
1,0.715,0.597,1.0,1
2,0.65,0.259,1.0,1
3,0.651,0.786,0.0,1
4,0.798,0.476,1.0,1
5,0.904,0.553,1.0,1
6,0.837,0.7,1.0,1
7,0.288,0.722,0.0,1
8,0.139,0.059,1.0,1
9,0.456,0.08,1.0,1
10,0.611,0.136,1.0,1
11,0.094,0.74,1.0,0
12,0.566,0.415,1.0,1
13,0.093,0.483,0.0,1
14,0.056,0.188,0.0,1
15,0.934,0.065,1.0,1
16,0.816,0.949,0.0,1
17,0.41,0.773,0.0,1
18,0.135,0.271,0.0,1
19,0.428,0.26,1.0,1
20,0.314,0.924,1.0,0
21,0.969,0.864,1.0,1
22,0.601,0.904,0.0,1
23,0.594,0.696,0.0,0
24,0.141,0.567,0.0,1
25,0.311,0.136,1.0,1
26,0.679,0.013,1.0,1
27,0.333,0.437,0.0,0
28,0.152,0.822,1.0,0
29,0.929,0.261,1.0,1
30,0.474,0.572,0.0,0
31,0.073,0.909,1.0,0
