,x1,x2,resp,correct
0,0.647,0.98,0.0,0
1,0.048,0.023,1.0,0
2,0.992,0.923,0.0,0
3,0.598,0.079,0.0,1
4,0.521,0.84,0.0,0
5,0.307,0.033,0.0,1
6,0.48,0.684,0.0,0
7,0.689,0.144,1.0,0
8,0.284,0.79,0.0,0
9,0.856,0.079,0.0,1
10,0.548,0.569,1.0,1
11,0.418,0.164,1.0,0
12,0.948,0.645,0.0,0
13,0.963,0.477,0.0,0
14,0.213,0.942,0.0,0
15,0.841,0.271,0.0,1
16,0.201,0.686,1.0,1
17,0.226,0.396,1.0,0
18,0.802,0.824,0.0,0
19,0.835,0.598,0.0,0
20,0.056,0.271,1.0,0
21,0.643,0.717,1.0,1
22,0.411,0.911,0.0,0
23,0.308,0.544,0.0,0
24,0.526,0.301,1.0,0
25,0.048,0.788,0.0,0
26,0.675,0.461,1.0,1
27,0.919,0.131,0.0,1
28,0.443,0.467,1.0,1
29,0.136,0.136,1.0,0
30,0.333,0.351,0.0,1
31,0.039,0.613,1.0,1
