,x1,x2,resp,correct
0,0.387,0.816,0.0,1
1,0.586,0.408,1.0,1
2,0.401,0.083,1.0,1
3,0.921,0.804,1.0,1
4,0.705,0.019,1.0,1
5,0.172,0.048,0.0,1
6,0.607,0.146,1.0,1
7,0.849,0.653,1.0,1
8,0.55,0.712,1.0,1
9,0.448,0.331,1.0,1
10,0.717,0.547,1.0,1
11,0.948,0.565,1.0,1
12,0.825,0.423,1.0,1
13,0.292,0.652,0.0,1
14,0.923,0.275,1.0,1
15,0.045,0.925,0.0,1
16,0.943,0.003,1.0,1
17,0.178,0.35,0.0,1
18,0.038,0.444,0.0,1
19,0.699,0.791,1.0,1
20,0.35,0.412,0.0,1
21,0.806,0.204,1.0,1
22,0.419,0.614,1.0,1
23,0.85,0.903,1.0,1
24,0.69,0.353,1.0,1
25,0.002,0.706,0.0,1
26,0.155,0.804,0.0,1
27,0.278,0.196,0.0,1
28,0.073,0.151,0.0,1
29,0.26,0.953,0.0,1
30,0.53,0.922,1.0,1
31,0.16,0.531,0.0,1
