,x1,x2,resp,correct
0,0.061,0.414,0.0,1
1,0.951,0.537,1.0,1
2,0.972,0.804,1.0,1
3,0.99,0.065,1.0,1
4,0.407,0.07,1.0,1
5,0.778,0.454,1.0,1
6,0.209,0.29,1.0,1
7,0.272,0.91,0.0,1
8,0.168,0.853,0.0,1
9,0.816,0.167,1.0,1
10,0.703,0.049,1.0,1
11,0.563,0.136,1.0,1
12,0.077,0.696,0.0,1
13,0.088,0.187,1.0,1
14,0.715,0.834,1.0,0
15,0.398,0.522,1.0,0
16,0.194,0.562,0.0,1
17,0.588,0.663,1.0,1
18,0.416,0.859,0.0,1
19,0.786,0.944,0.0,1
20,0.056,0.988,0.0,1
21,0.264,0.139,1.0,1
22,0.427,0.297,1.0,1
23,0.278,0.411,0.0,1
24,0.789,0.7,1.0,1
25,0.702,0.308,1.0,1
26,0.646,0.522,1.0,1
27,0.598,0.475,1.0,1
28,0.923,0.269,1.0,1
29,0.168,0.092,1.0,1
30,0.285,0.652,0.0,1
31,0.573,0.97,0.0,1
