,x1,x2,resp,correct
0,0.193,0.43,0.0,0
1,0.432,0.942,0.0,1
2,0.306,0.775,0.0,0
3,0.74,0.967,1.0,0
4,0.871,0.565,1.0,0
5,0.784,0.297,0.0,0
6,0.531,0.02,0.0,0
7,0.923,0.995,1.0,0
8,0.79,0.845,1.0,0
9,0.687,0.739,1.0,0
10,0.563,0.354,1.0,1
11,0.419,0.162,0.0,0
12,0.934,0.687,1.0,0
13,0.168,0.933,0.0,0
14,0.955,0.169,0.0,1
15,0.599,0.772,1.0,0
16,0.059,0.298,0.0,0
17,0.08,0.542,0.0,0
18,0.209,0.729,0.0,0
19,0.013,0.097,1.0,1
20,0.137,0.164,1.0,1
21,0.313,0.553,1.0,1
22,0.94,0.482,0.0,1
23,0.003,0.78,0.0,0
24,0.707,0.484,1.0,0
25,0.402,0.712,1.0,0
26,0.333,0.004,0.0,0
27,0.58,0.542,1.0,0
28,0.793,0.018,0.0,0
29,0.707,0.144,0.0,0
30,0.473,0.392,1.0,1
31,0.264,0.349,1.0,1
