,x1,x2,resp,correct
0,0.923,0.995,0.0,1
1,0.74,0.967,0.0,1
2,0.955,0.169,1.0,0
3,0.58,0.542,1.0,0
4,0.264,0.349,1.0,1
5,0.168,0.933,1.0,1
6,0.707,0.484,0.0,1
7,0.402,0.712,0.0,1
8,0.432,0.942,0.0,1
9,0.333,0.004,1.0,1
10,0.313,0.553,1.0,1
11,0.059,0.298,1.0,1
12,0.209,0.729,1.0,1
13,0.871,0.565,0.0,1
14,0.419,0.162,1.0,1
15,0.193,0.43,1.0,1
16,0.563,0.354,0.0,0
17,0.934,0.687,0.0,1
18,0.003,0.78,1.0,1
19,0.013,0.097,1.0,1
20,0.08,0.542,1.0,1
21,0.306,0.775,1.0,1
22,0.473,0.392,1.0,1
23,0.599,0.772,0.0,1
24,0.793,0.018,1.0,1
25,0.707,0.144,1.0,1
26,0.137,0.164,1.0,1
27,0.531,0.02,1.0,1
28,0.784,0.297,1.0,1
29,0.79,0.845,0.0,1
30,0.94,0.482,0.0,1
31,0.687,0.739,0.0,1
