,x1,x2,resp,correct
0,0.03,0.091,1.0,1
1,0.972,0.424,0.0,1
2,0.53,0.783,1.0,0
3,0.299,0.064,1.0,1
4,0.405,0.42,0.0,0
5,0.829,0.853,0.0,1
6,0.8,0.047,1.0,1
7,0.476,0.719,1.0,0
8,0.693,0.394,0.0,1
9,0.335,0.841,1.0,0
10,0.944,0.737,0.0,1
11,0.081,0.28,1.0,1
12,0.608,0.096,1.0,1
13,0.717,0.92,0.0,1
14,0.74,0.167,0.0,1
15,0.435,0.946,1.0,0
16,0.21,0.183,1.0,1
17,0.449,0.197,0.0,0
18,0.712,0.716,1.0,0
19,0.079,0.597,1.0,1
20,0.143,0.936,1.0,0
21,0.853,0.295,0.0,1
22,0.076,0.83,1.0,0
23,0.97,0.962,0.0,1
24,0.916,0.182,0.0,1
25,0.151,0.643,1.0,1
26,0.823,0.593,0.0,1
27,0.29,0.297,0.0,0
28,0.554,0.266,0.0,0
29,0.138,0.446,1.0,1
30,0.591,0.562,1.0,0
31,0.348,0.597,1.0,0
