,x1,x2,resp,correct
0,0.347,0.196,0.0,1
1,0.741,0.528,0.0,1
2,0.004,0.456,1.0,1
3,0.722,0.001,0.0,1
4,0.038,0.964,1.0,1
5,0.858,0.386,0.0,1
6,0.544,0.678,0.0,0
7,0.919,0.041,1.0,0
8,0.919,0.776,0.0,1
9,0.029,0.185,0.0,0
10,0.525,0.44,0.0,1
11,0.138,0.009,0.0,1
12,0.017,0.71,1.0,1
13,0.2,0.848,1.0,1
14,0.465,0.553,0.0,1
15,0.296,0.663,0.0,0
16,0.729,0.35,0.0,1
17,0.691,0.859,0.0,0
18,0.16,0.547,1.0,1
19,0.22,0.291,0.0,1
20,0.984,0.261,0.0,1
21,0.474,0.037,0.0,1
22,0.939,0.606,0.0,1
23,0.547,0.907,0.0,0
24,0.777,0.185,0.0,1
25,0.41,0.268,0.0,1
26,0.337,0.936,1.0,1
27,0.31,0.402,0.0,1
28,0.527,0.215,0.0,1
29,0.783,0.722,0.0,1
30,0.859,0.997,0.0,0
31,0.46,0.839,0.0,0
