,x1,x2,resp,correct
0,0.674,0.455,0.0,1
1,0.305,0.33,1.0,1
2,0.535,0.541,0.0,1
3,0.414,0.664,0.0,1
4,0.647,0.911,0.0,1
5,0.01,0.329,1.0,1
6,0.614,0.793,1.0,0
7,0.72,0.141,0.0,1
8,0.986,0.971,0.0,1
9,0.825,0.571,0.0,1
10,0.193,0.154,1.0,1
11,0.06,0.077,1.0,1
12,0.477,0.967,1.0,0
13,0.669,0.668,0.0,1
14,0.567,0.341,0.0,1
15,0.389,0.13,0.0,0
16,0.907,0.195,0.0,1
17,0.201,0.674,1.0,1
18,0.09,0.537,1.0,1
19,0.413,0.43,1.0,0
20,0.81,0.024,0.0,1
21,0.613,0.007,0.0,1
22,0.298,0.088,0.0,0
23,0.151,0.952,1.0,1
24,0.038,0.772,1.0,1
25,0.258,0.561,1.0,1
26,0.957,0.454,0.0,1
27,0.967,0.686,0.0,1
28,0.845,0.331,0.0,1
29,0.169,0.408,1.0,1
30,0.264,0.772,1.0,1
31,0.79,0.776,0.0,1
