,x1,x2,resp,correct
0,0.903,0.422,1.0,1
1,0.91,0.194,0.0,0
2,0.06,0.294,0.0,1
3,0.313,0.55,1.0,0
4,0.287,0.019,0.0,1
5,0.803,0.098,0.0,0
6,0.852,0.527,1.0,1
7,0.521,0.612,1.0,1
8,0.852,0.811,1.0,1
9,0.561,0.353,0.0,0
10,0.552,0.098,0.0,1
11,0.65,0.153,0.0,1
12,0.696,0.653,1.0,1
13,0.675,0.41,1.0,1
14,0.139,0.436,0.0,1
15,0.2,0.191,0.0,1
16,0.411,0.666,1.0,1
17,0.961,0.644,1.0,1
18,0.953,0.932,1.0,1
19,0.021,0.609,0.0,1
20,0.139,0.675,0.0,1
21,0.48,0.481,1.0,1
22,0.466,0.138,0.0,1
23,0.56,0.829,1.0,1
24,0.867,0.331,1.0,1
25,0.686,0.915,1.0,1
26,0.283,0.265,0.0,1
27,0.186,0.99,1.0,1
28,0.428,0.991,1.0,1
29,0.279,0.833,1.0,1
30,0.094,0.051,0.0,1
31,0.051,0.833,1.0,0
