,x1,x2,resp,correct
0,0.438,0.69,1.0,1
1,0.941,0.131,0.0,1
2,0.27,0.057,0.0,1
3,0.579,0.031,0.0,1
4,0.724,0.188,0.0,1
5,0.095,0.802,1.0,1
6,0.386,0.474,0.0,1
7,0.536,0.538,0.0,1
8,0.646,0.904,1.0,1
9,0.918,0.936,1.0,1
10,0.815,0.264,0.0,1
11,0.053,0.274,0.0,1
12,0.932,0.699,0.0,0
13,0.261,0.6,1.0,1
14,0.945,0.449,0.0,1
15,0.414,0.201,0.0,1
16,0.421,0.926,1.0,1
17,0.015,0.541,1.0,0
18,0.29,0.283,0.0,1
19,0.175,0.483,0.0,1
20,0.155,0.177,0.0,1
21,0.27,0.786,0.0,0
22,0.186,0.943,0.0,0
23,0.691,0.677,0.0,0
24,0.683,0.473,0.0,1
25,0.858,0.83,1.0,1
26,0.023,0.091,0.0,1
27,0.22,0.704,1.0,1
28,0.788,0.585,0.0,1
29,0.788,0.081,0.0,1
30,0.565,0.321,0.0,1
31,0.561,0.867,1.0,1
