,x1,x2,resp,correct
0,0.333,0.817,0.0,1
1,0.592,0.282,1.0,1
2,0.943,0.15,1.0,1
3,0.984,0.924,0.0,1
4,0.073,0.311,0.0,0
5,0.446,0.725,0.0,1
6,0.075,0.824,0.0,1
7,0.724,0.149,1.0,1
8,0.841,0.285,1.0,1
9,0.81,0.539,0.0,1
10,0.315,0.287,0.0,0
11,0.774,0.078,1.0,1
12,0.171,0.174,1.0,1
13,0.287,0.038,1.0,1
14,0.228,0.923,0.0,1
15,0.159,0.432,0.0,1
16,0.915,0.676,0.0,1
17,0.477,0.967,0.0,1
18,0.033,0.573,0.0,1
19,0.423,0.152,1.0,1
20,0.935,0.395,1.0,1
21,0.096,0.031,1.0,1
22,0.402,0.451,0.0,1
23,0.219,0.694,0.0,1
24,0.726,0.423,0.0,1
25,0.737,0.904,0.0,1
26,0.666,0.703,0.0,1
27,0.519,0.028,1.0,1
28,0.81,0.826,0.0,1
29,0.521,0.596,0.0,1
30,0.328,0.588,0.0,1
31,0.563,0.842,0.0,1
