,x1,x2,resp,correct
0,0.796,0.653,1.0,1
1,0.203,0.28,1.0,0
2,0.587,0.397,1.0,1
3,0.219,0.014,0.0,1
4,0.333,0.646,1.0,0
5,0.045,0.468,0.0,1
6,0.453,0.017,0.0,0
7,0.55,0.911,1.0,1
8,0.716,0.094,1.0,1
9,0.321,0.405,1.0,0
10,0.834,0.463,1.0,1
11,0.533,0.142,0.0,0
12,0.91,0.073,0.0,0
13,0.077,0.221,1.0,0
14,0.033,0.919,1.0,0
15,0.06,0.703,0.0,1
16,0.6,0.661,1.0,1
17,0.163,0.536,0.0,1
18,0.26,0.967,1.0,0
19,0.39,0.595,1.0,0
20,0.309,0.227,1.0,0
21,0.774,0.949,1.0,1
22,0.141,0.774,0.0,1
23,0.477,0.816,1.0,1
24,0.711,0.303,1.0,1
25,0.938,0.319,1.0,1
26,0.722,0.589,1.0,1
27,0.688,0.825,1.0,1
28,0.821,0.178,0.0,0
29,0.919,0.6,1.0,1
30,0.917,0.807,1.0,1
31,0.434,0.259,1.0,1
