,x1,x2,resp,correct
0,0.668,0.152,1.0,1
1,0.676,0.679,0.0,1
2,0.535,0.265,1.0,1
3,0.47,0.483,0.0,1
4,0.544,0.067,1.0,1
5,0.271,0.787,0.0,1
6,0.96,0.21,0.0,1
7,0.935,0.474,0.0,1
8,0.718,0.455,0.0,1
9,0.185,0.168,1.0,1
10,0.796,0.859,0.0,1
11,0.951,0.978,0.0,1
12,0.846,0.284,0.0,1
13,0.338,0.084,1.0,1
14,0.081,0.778,1.0,1
15,0.285,0.258,1.0,1
16,0.458,0.908,0.0,1
17,0.163,0.7,1.0,1
18,0.075,0.281,1.0,1
19,0.484,0.686,0.0,1
20,0.18,0.983,0.0,1
21,0.549,0.552,0.0,1
22,0.531,0.823,0.0,1
23,0.956,0.686,0.0,1
24,0.061,0.027,1.0,1
25,0.863,0.044,1.0,0
26,0.151,0.454,1.0,1
27,0.341,0.557,0.0,1
28,0.717,0.99,0.0,1
29,0.815,0.583,0.0,1
30,0.443,0.169,1.0,1
31,0.049,0.552,1.0,1
