,x1,x2,resp,correct
0,0.964,0.942,1.0,1
1,0.723,0.164,0.0,1
2,0.856,0.286,0.0,0
3,0.448,0.929,1.0,1
4,0.561,0.84,1.0,1
5,0.308,0.014,0.0,1
6,0.921,0.178,0.0,0
7,0.096,0.525,0.0,1
8,0.538,0.034,0.0,1
9,0.399,0.198,1.0,0
10,0.291,0.772,1.0,1
11,0.067,0.044,0.0,1
12,0.031,0.86,1.0,0
13,0.352,0.561,1.0,1
14,0.476,0.656,1.0,1
15,0.131,0.195,0.0,1
16,0.187,0.441,1.0,0
17,0.098,0.341,0.0,1
18,0.829,0.819,1.0,1
19,0.607,0.546,1.0,1
20,0.184,0.735,1.0,1
21,0.16,0.92,0.0,0
22,0.789,0.56,0.0,0
23,0.934,0.676,1.0,1
24,0.725,0.643,1.0,1
25,0.525,0.346,1.0,0
26,0.308,0.323,1.0,0
27,0.962,0.419,1.0,1
28,0.448,0.456,0.0,0
29,0.797,0.051,0.0,1
30,0.671,0.474,0.0,0
31,0.731,0.929,1.0,1
