,x1,x2,resp,correct
0,0.331,0.425,0.0,1
1,0.145,0.081,1.0,0
2,0.047,0.933,0.0,1
3,0.022,0.197,0.0,1
4,0.718,0.591,0.0,0
5,0.263,0.972,0.0,1
6,0.481,0.29,1.0,1
7,0.552,0.447,1.0,0
8,0.975,0.269,1.0,1
9,0.312,0.697,0.0,1
10,0.193,0.517,0.0,1
11,0.516,0.678,0.0,1
12,0.914,0.819,0.0,1
13,0.548,0.919,0.0,1
14,0.133,0.33,0.0,1
15,0.345,0.213,1.0,1
16,0.838,0.706,0.0,0
17,0.729,0.788,0.0,1
18,0.442,0.849,0.0,1
19,0.465,0.531,0.0,1
20,0.825,0.436,1.0,1
21,0.795,0.201,1.0,1
22,0.154,0.832,0.0,1
23,0.904,0.575,1.0,1
24,0.539,0.201,1.0,1
25,0.87,0.957,0.0,1
26,0.03,0.676,0.0,1
27,0.421,0.026,1.0,1
28,0.049,0.448,0.0,1
29,0.958,0.099,1.0,1
30,0.719,0.072,1.0,1
31,0.718,0.348,1.0,1
