,x1,x2,resp,correct
0,0.27,0.922,1.0,0
1,0.66,0.27,1.0,1
2,0.57,0.689,0.0,1
3,0.002,0.993,1.0,0
4,0.606,0.975,1.0,0
5,0.18,0.014,0.0,0
6,0.343,0.156,1.0,1
7,0.646,0.793,0.0,1
8,0.789,0.742,0.0,1
9,0.09,0.202,1.0,0
10,0.469,0.09,1.0,1
11,0.148,0.275,1.0,0
12,0.958,0.792,1.0,1
13,0.424,0.869,1.0,0
14,0.787,0.214,1.0,1
15,0.574,0.181,1.0,1
16,0.343,0.405,1.0,0
17,0.188,0.863,1.0,0
18,0.969,0.614,1.0,1
19,0.787,0.927,1.0,0
20,0.433,0.349,1.0,0
21,0.97,0.01,1.0,1
22,0.132,0.567,1.0,0
23,0.729,0.539,1.0,1
24,0.663,0.012,1.0,1
25,0.055,0.674,1.0,0
26,0.32,0.718,1.0,0
27,0.929,0.343,1.0,1
28,0.387,0.608,1.0,0
29,0.07,0.4,1.0,0
30,0.806,0.459,1.0,1
31,0.531,0.453,1.0,0
