,x1,x2,resp,correct
0,0.171,0.65,0.0,1
1,0.138,0.989,0.0,0
2,0.355,0.092,1.0,0
3,0.3,0.279,1.0,0
4,0.47,0.163,1.0,0
5,0.216,0.43,0.0,1
6,0.926,0.158,1.0,1
7,0.569,0.837,0.0,0
8,0.32,0.798,0.0,0
9,0.677,0.683,0.0,0
10,0.584,0.347,1.0,1
11,0.036,0.808,0.0,1
12,0.582,0.084,1.0,0
13,0.416,0.675,0.0,0
14,0.73,0.999,1.0,1
15,0.917,0.916,1.0,1
16,0.869,0.545,1.0,1
17,0.857,0.81,1.0,1
18,0.834,0.076,1.0,1
19,0.096,0.587,0.0,1
20,0.034,0.026,1.0,0
21,0.205,0.153,1.0,0
22,0.841,0.289,1.0,1
23,0.644,0.454,1.0,1
24,0.597,0.565,1.0,1
25,0.453,0.457,1.0,1
26,0.312,0.525,0.0,1
27,0.461,0.911,0.0,0
28,0.926,0.677,1.0,1
29,0.967,0.429,1.0,1
30,0.663,0.214,1.0,0
31,0.029,0.282,1.0,0
