,x1,x2,resp,correct
0,0.161,0.554,1.0,0
1,0.962,0.257,0.0,0
2,0.809,0.22,1.0,1
3,0.775,0.651,1.0,1
4,0.091,0.4,1.0,0
5,0.083,0.151,0.0,1
6,0.942,0.782,0.0,0
7,0.203,0.039,1.0,0
8,0.595,0.42,0.0,1
9,0.151,0.844,1.0,0
10,0.133,0.337,1.0,0
11,0.336,0.405,0.0,1
12,0.845,0.92,0.0,0
13,0.009,0.968,1.0,0
14,0.278,0.728,1.0,0
15,0.565,0.739,0.0,1
16,0.829,0.398,1.0,1
17,0.449,0.569,0.0,1
18,0.326,0.948,0.0,1
19,0.949,0.577,1.0,1
20,0.914,0.057,0.0,0
21,0.662,0.011,1.0,1
22,0.521,0.216,1.0,0
23,0.719,0.559,0.0,0
24,0.033,0.649,1.0,0
25,0.329,0.131,0.0,1
26,0.386,0.061,1.0,0
27,0.661,0.791,1.0,1
28,0.607,0.961,1.0,1
29,0.408,0.27,0.0,1
30,0.462,0.785,1.0,0
31,0.723,0.287,0.0,0
