,x1,x2,resp,correct
0,0.739,0.611,0.0,1
1,0.847,0.461,1.0,1
2,0.921,0.355,1.0,1
3,0.589,0.925,0.0,1
4,0.47,0.044,1.0,1
5,0.464,0.515,1.0,1
6,0.958,0.033,1.0,1
7,0.399,0.338,1.0,1
8,0.02,0.224,1.0,1
9,0.172,0.275,1.0,1
10,0.536,0.168,1.0,1
11,0.562,0.673,0.0,1
12,0.061,0.419,1.0,1
13,0.57,0.43,1.0,1
14,0.778,0.706,0.0,1
15,0.202,0.074,1.0,1
16,0.284,0.726,0.0,1
17,0.352,0.419,1.0,1
18,0.228,0.829,0.0,1
19,0.474,0.809,0.0,1
20,0.922,0.528,1.0,1
21,0.974,0.783,0.0,1
22,0.846,0.992,0.0,1
23,0.006,0.675,0.0,1
24,0.703,0.82,0.0,1
25,0.838,0.222,1.0,1
26,0.729,0.263,1.0,1
27,0.354,0.952,0.0,1
28,0.714,0.067,1.0,1
29,0.005,0.967,0.0,1
30,0.34,0.179,1.0,1
31,0.13,0.541,1.0,1
