,x1,x2,resp,correct
0,0.131,0.548,1.0,1
1,0.679,0.816,1.0,1
2,0.155,0.053,0.0,0
3,0.534,0.901,1.0,1
4,0.56,0.427,1.0,0
5,0.388,0.041,0.0,1
6,0.547,0.193,0.0,1
7,0.136,0.821,1.0,1
8,0.929,0.561,1.0,0
9,0.592,0.648,1.0,1
10,0.421,0.563,1.0,1
11,0.356,0.944,1.0,1
12,0.332,0.467,1.0,1
13,0.782,0.417,1.0,0
14,0.673,0.082,0.0,1
15,0.259,0.717,1.0,1
16,0.913,0.089,0.0,1
17,0.05,0.226,1.0,1
18,0.463,0.326,1.0,0
19,0.669,0.281,0.0,1
20,0.659,0.583,1.0,1
21,0.852,0.713,1.0,0
22,0.04,0.935,1.0,1
23,0.082,0.393,1.0,1
24,0.324,0.219,1.0,1
25,0.179,0.317,1.0,1
26,0.943,0.291,1.0,0
27,0.416,0.809,1.0,1
28,0.859,0.996,1.0,1
29,0.998,0.781,1.0,0
30,0.01,0.65,1.0,1
31,0.811,0.157,0.0,1
